"genes","Symbol","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"CD69",NA,1.57355331097013,1.57481788928631,3.2516688459726,3.59779825884203e-05,0.00144545593452108
"KRT28",NA,-4.44012458693941,-6.14485588613497,-2.3572579413363,3.73005213545472e-05,0.00149566348322042
"CAMK4",NA,1.53775369264953,1.5441219670646,0.934966828575932,3.78545705674018e-05,0.00151492072855509
"VAX1",NA,-2.66716766068369,-2.88058796465913,-2.06930874856873,3.79481213672604e-05,0.00151570998379349
"CGA",NA,-2.8466621256704,-2.86761099485413,0.703561843584343,3.94805923136201e-05,0.00157385739844392
"DDX53",NA,-2.7483976460253,-2.94611345864082,-1.95059640313714,4.06664796372856e-05,0.00161585655185442
"LILRB1",NA,1.51530260804857,1.51666838571472,3.06899708889886,4.07239095602211e-05,0.00161585655185442
"PLSCR5",NA,-3.03377639546942,-4.09826441256448,-2.78227571257977,4.07702724725079e-05,0.00161585655185442
"KCNU1",NA,-2.24817014200357,-3.1416352508805,-2.96119630183355,4.16988271268673e-05,0.00164939182648227
"MARCH11",NA,-2.37378492649087,-3.06350955458182,-2.84356830405275,4.17770944846945e-05,0.00164939182648227
"SNORA78",NA,2.02991185378661,2.96710941535857,-3.0255238554879,4.21511981458838e-05,0.0016609675584165
"UPK1A",NA,-2.61700937934499,-2.63135525951652,0.987899824984704,4.25771550854967e-05,0.00167453830250047
"STAT4",NA,1.43497448138898,1.4372837937154,2.22048929059514,4.3257078324026e-05,0.00169802642063528
"SNORA84",NA,2.34356659233131,2.61782642284974,-2.42789555325935,4.35963203890827e-05,0.00170807720913715
"CCL22",NA,1.57779028647538,1.57886919814862,3.48400022023899,4.80448129094502e-05,0.00187878096958288
"ITGAD",NA,1.94601825277065,1.98828001123176,-1.04193765034078,4.91483371360052e-05,0.00191828015475701
"DHX40P1",NA,2.62134779234431,2.7979826217993,-1.94299334619263,5.03878328400047e-05,0.0019629263912814
"GIMAP4",NA,1.36761954984841,1.36790681981745,5.11088935004592,5.09744540336983e-05,0.00198201807066634
"AFM",NA,-5.60660909210062,-5.8753747299917,-0.00876876401596127,5.11956350069075e-05,0.00198685517333046
"CXCL9",NA,1.83955389144844,1.83964998927059,7.27692174699266,5.14638505080593e-05,0.00199349594515181
"GNG13",NA,2.42161019903751,2.46449987273271,-0.626305097031905,5.47544735700384e-05,0.00211696674650262
"PROL1",NA,-2.56708814438045,-3.38382376793255,-2.84921593786243,5.74944353589067e-05,0.0022186892975291
"EFCAB1",NA,-1.85824539860986,-1.90317496046463,-1.18389139984316,5.76016266723336e-05,0.0022186892975291
"DLL3",NA,-2.32265051053826,-2.33524106018144,0.867587878376817,5.8744876974061e-05,0.00225848749864695
"CELF3",NA,-2.20282292558255,-2.20993134968904,1.53155774714467,6.04260681751666e-05,0.00231877977502088
"BCL8",NA,-2.08132527144019,-2.11918574599388,-0.782658469724198,6.38696669594781e-05,0.00244635123633971
"SLC17A2",NA,-3.20013962396455,-3.94958640717385,-2.58100094371073,6.44554759971704e-05,0.00246419166149331
"C19orf38",NA,1.53410695331265,1.54222517189419,0.603760168267779,6.46947916644144e-05,0.00246874362987068
"RGS21",NA,3.20909064686199,3.79732584759282,-2.46910732645332,6.98053241733296e-05,0.00265881874819751
"ANKRD55",NA,1.63869318802141,1.68264231842659,-1.36985735414273,7.03640829939995e-05,0.00267513819234594
"CATSPERB",NA,-1.81762480246828,-1.82171750082827,1.87864230075054,7.23349783921701e-05,0.00274172645424803
"GTSF1L",NA,1.68621028985672,1.88301710844278,-2.58754197625919,7.23826467706981e-05,0.00274172645424803
"IL22RA2",NA,1.72721071174257,1.7496397063296,-0.511427429562448,7.44424698349168e-05,0.00281455599578424
"CR1",NA,1.75112214348472,1.75259140987198,3.25261618187048,7.7251143199283e-05,0.00291537862110529
"TMIGD1",NA,-2.56620396174323,-2.8385561697754,-2.29560128957975,8.05493138327616e-05,0.00303427048254421
"CEBPE",NA,1.66202029491113,1.73873711111585,-1.8911362711832,8.0958809023075e-05,0.00304411052975042
"PSKH2",NA,-4.80546615923041,-7.02773982248818,-2.27195151847824,8.13873442076776e-05,0.0030546292076483
"DNAH12",NA,-1.7413814197157,-1.77480352753794,-0.96192739638997,8.22820254524287e-05,0.00308257296083643
"SLAMF8",NA,1.49994758355251,1.5003067995454,4.96340360875298,8.32571068165736e-05,0.00311342149898771
"AIRE",NA,-2.24448284524167,-2.30938806616878,-1.25571263345472,8.56866503324354e-05,0.00319844896604527
"CEACAM6",NA,-1.91214007585156,-1.91216193680157,9.49655069703016,8.58791496516012e-05,0.00319981659228198
"TRDN",NA,-2.31434664978174,-2.48302829936197,-2.09801988170125,8.73288613333117e-05,0.00324793754197987
"SCRT1",NA,-1.92166111655066,-2.05275531198353,-2.1572861635039,8.74961422289782e-05,0.00324827450264181
"C2orf39",NA,-1.93424385906496,-2.04597092242267,-2.01438597718325,9.25054427801534e-05,0.0034280446575389
"KRTAP1-1",NA,-2.1541091964429,-2.76205117731436,-2.88164248939413,9.44281989719423e-05,0.00349299265746662
"HAP1",NA,-2.0215276847623,-2.02893929799109,1.27894109892695,9.47569501727458e-05,0.00349316041895705
"CD53",NA,1.48993534278759,1.49012276414575,5.88682587503241,9.4773032311694e-05,0.00349316041895705
"SPRR2G",NA,-3.7421374815423,-3.76246394899482,1.6175188366542,9.9444544755799e-05,0.00365877509648128
"CGB",NA,-3.05120958907055,-3.07309557340416,0.837311837817803,0.000100861802166953,0.00370428049818881
"SPACA3",NA,2.2582152163318,2.49322045883234,-2.37375941930991,0.000101676657426838,0.00372753888745176
"HLA-DMB",NA,1.49608602160524,1.49620964226015,6.49430507626758,0.000102031406197515,0.00373387659400177
"SRP14P1",NA,-1.70971950863766,-1.78562890496954,-1.84305048710366,0.000103365185374749,0.003775955971074
"LPPR1",NA,-2.04944746710057,-2.07314555068153,-0.242740293945912,0.000103582030276939,0.00377715645041841
"GABRB2",NA,-2.00767267582451,-2.01327401369957,1.65251603519732,0.000104042670017767,0.00378722697777439
"PDE6G",NA,1.5700143591461,1.5835494137177,-0.0340188871629621,0.000106611955343487,0.00387388220035716
"SLC2A7",NA,-2.92575253304918,-3.24090407441673,-2.22133784066409,0.00010737362879548,0.00389466536956042
"HS3ST6",NA,-2.51885203945707,-2.54172342908169,0.265126916019358,0.000114499769278246,0.00414582057016294
"PTCH2",NA,1.74409919459953,1.74686613913208,2.34468992880064,0.000117212997985061,0.00423658952224171
"C17orf54",NA,-2.39915259502476,-2.95330440466205,-2.77056926489139,0.000117614497317568,0.00423744776474566
"CYP4F8",NA,-2.46213701781601,-2.64509169075066,-2.07408915568808,0.000117649548266197,0.00423744776474566
"PTTG3P",NA,-1.73834966757536,-1.88423123118063,-2.34787617224442,0.000118156600226137,0.00424825744771033
"H2BFM",NA,-2.48330579201998,-3.40806652892807,-2.90123572334112,0.000121867334660085,0.00437401465134887
"MYT1",NA,-2.15756867636853,-2.17346374608358,0.38997592806524,0.000122973562351354,0.00440601611705636
"SNORD94",NA,2.17535664675058,2.29160595551611,-1.88126467220712,0.000123203944781093,0.00440658011560251
"PAX7",NA,-2.32002376794651,-2.57385543337925,-2.38938165613302,0.000124255893723403,0.00443647564894168
"KRTAP9-8",NA,-2.93181626244264,-5.37559051172044,-2.99268828861746,0.000124501791935678,0.00443753782715186
"TNNT3",NA,-2.37418316829697,-2.42527732509184,-0.865653952652258,0.000125994664031179,0.00447864077097173
"CD70",NA,1.78496232205991,1.78983280922488,1.59629274658073,0.00012609129886126,0.00447864077097173
"C6orf118",NA,-2.25126537797097,-2.58649789976733,-2.58384849100443,0.000126473645142415,0.00448446275435886
"LCK",NA,1.52299425926114,1.52345706530184,4.62872902645962,0.000129584595179095,0.00458684782590831
"CAPSL",NA,-2.2178695714929,-2.77841083231873,-2.82546749146971,0.000132712266365365,0.00468947130547494
"ITIH2",NA,-2.45222603527839,-2.4560996145471,2.64847424613482,0.000134668561655628,0.00475042194293822
"CXorf27",NA,-1.74416634227976,-3.95373998564407,-3.18306638067933,0.000136014240045306,0.00478966097449421
"KIAA1751",NA,-1.99800908763843,-2.03785883768177,-0.925973315236479,0.000138000192711879,0.0048512738979022
"CPN2",NA,-2.09798799214057,-2.14280980272191,-0.967047231847177,0.000138623458389239,0.0048648540183437
"KRTAP4-8",NA,-2.65818633340843,-3.60274043386762,-2.86461817189956,0.000139337299035093,0.00488156100544449
"LGALS14",NA,-3.17820775814903,-3.50230032745946,-2.0589184326131,0.000142890551437596,0.00499751792336262
"LRMP",NA,1.71487120160992,1.71595746060836,3.6413264983392,0.000143419745249463,0.00500749552716237
"WFDC12",NA,-2.31146722664435,-2.38701974511214,-1.37207717194792,0.00014395457076973,0.00501763554822167
"WDR65",NA,-1.78560067657877,-1.8907898732323,-2.06655721426011,0.000146431824245442,0.00509533110467613
"RMRP",NA,1.78599029335811,1.78663711751983,4.46884508860696,0.000147458763641063,0.00512090901164494
"SLC7A13",NA,-2.94978966756982,-3.89231221892237,-2.76781814616277,0.000147665763998724,0.00512090901164494
"DPY19L2P1",NA,-1.95594699854494,-2.03315375005296,-1.67085081015845,0.000148183002288477,0.00513018050081354
"MIR155HG",NA,1.47305255550883,1.47758476694432,1.32617414854456,0.000156546569335599,0.00541060785936002
"PRMT8",NA,-2.03945606216282,-2.30943325563346,-2.56673148988079,0.000162032038900601,0.00559078614895687
"ZNF831",NA,1.6460522885666,1.64840276423722,2.45756718951186,0.000169549595536568,0.00584035771202304
"NTS",NA,-2.13126155955863,-2.13664039435182,1.84377196947539,0.000170713203729127,0.0058705897362797
"LUZP4",NA,2.87446883946133,3.48543410450339,-2.6104368528415,0.000176747984522248,0.00606795338167518
"GRIN3B",NA,-1.86388123798158,-1.90135763230086,-0.979635396839521,0.000183907816709202,0.00630321782477449
"C1orf158",NA,-2.17882409539686,-2.86984384115365,-2.90686505124712,0.000185677732260967,0.00635327307219608
"PLA2G4D",NA,-1.97739321393924,-1.99564133401626,0.0206134073674882,0.000187963047810771,0.00642076767313665
"KLK12",NA,-2.48803004999168,-2.49191162152972,2.68275432610521,0.000189423229622926,0.00645989851189147
"NOX3",NA,3.40532748016811,5.06949736590726,-2.80056173104051,0.000194223606518302,0.00661262129655182
"IQUB",NA,-1.59055683009119,-1.61923834056262,-0.934691139997626,0.000200862235619334,0.00682732069083595
"LOC442459",NA,-1.95293882009258,-2.31607144745236,-2.76029025082323,0.000201343247471022,0.00683235846376872
"NEK5",NA,-1.71191384200886,-1.73697861500641,-0.648983187252185,0.000202178071613306,0.0068493660234673
"BPIL3",NA,-1.74333904113082,-144269478.071267,-3.21641941534909,0.000205582379772125,0.00695322282820712
"LOC100240726",NA,-2.14547711548628,-2.51842613166387,-2.68332742183585,0.000209564859245807,0.00706222866017326
"NACA2",NA,-1.75086220716842,-1.7541290384568,2.11800408366238,0.000209718458498071,0.00706222866017326
"IL21",NA,1.87379825960454,2.13161196634326,-2.62104519218847,0.000210078595662818,0.00706222866017326
"CHRND",NA,-2.18940592313256,-3.071216783435,-2.97061075841887,0.000210181281605741,0.00706222866017326
"LAT",NA,1.37602694457548,1.37708134513234,3.25660197170625,0.000210569028365752,0.00706369632736746
"AHSG",NA,-2.86496634625169,-2.87233304481025,2.16626737471678,0.000227606267233435,0.00762276780799743
"C21orf54",NA,-2.17105479581888,-4.14070938592667,-3.11007642589771,0.000230198962391086,0.0076970434819039
"LAPTM5",NA,1.42804251533503,1.42808046010273,8.10843127414411,0.000231512925964889,0.00772839084562466
"HTR3D",NA,-2.73400216946911,-3.78465295277045,-2.86889348075248,0.000233063299700998,0.00775592646164063
"EDDM3A",NA,-2.16076076374707,-2.60471485396265,-2.75136942871837,0.000233093357371275,0.00775592646164063
"PSG1",NA,-2.71761110433418,-3.2585085259898,-2.64113885995655,0.00023526503521251,0.00781551969726996
"HRH3",NA,-2.39878803128597,-2.49689902959586,-1.55375642380722,0.000236642613565215,0.00784738094469951
"KRTAP9-4",NA,-2.5280057643883,-3.45168882605618,-2.90080832312752,0.000236988611091753,0.00784738094469951
"ANKRD33",NA,-2.1388974869024,-2.20344655620045,-1.33593799014142,0.000238452885876052,0.00788315257171552
"MRGPRE",NA,-2.06441971467154,-2.18849555976303,-2.01267119330598,0.000246212850200661,0.00812660741900252
"ZMAT4",NA,-2.0503721829926,-2.2011924250533,-2.18133307696172,0.000246782123645557,0.00813232262992501
"CSNK1A1L",NA,-1.77173290037459,-1.85663394256617,-1.89903085246651,0.00025289170151758,0.00832029908999346
"RAG2",NA,3.09283322268687,3.45471028141158,-2.21218455545664,0.000254635520697737,0.00836426758387925
"ANXA2P1",NA,-1.58514289879771,-1.58625752236021,3.44653202250942,0.000255566916210413,0.00837392408764133
"GHRL",NA,2.12645891648709,2.12829720069726,3.35920006401741,0.00025574527047984,0.00837392408764133
"ASPDH",NA,-2.21868609872278,-2.29451220995594,-1.44815581744129,0.000262815974355556,0.00859173877948977
"BRS3",NA,-2.0965036271649,-2.4354999030114,-2.66041693468007,0.000264869949060828,0.00864511932308236
"GBX2",NA,-2.03069716284084,-2.15356355381931,-2.03340152226579,0.000266200228943213,0.00866803169200562
"HP",NA,-2.30494632568418,-2.30938145341817,2.3010477130332,0.00026665743077158,0.00866803169200562
"MUM1L1",NA,-2.0746138587747,-2.10152849169248,-0.375499063596671,0.000267120502518358,0.00866803169200562
"RASGRP2",NA,1.6279000318394,1.62911344499692,3.37801027856048,0.000267260792062326,0.00866803169200562
"FETUB",NA,-3.35899893772658,-3.44732641710883,-0.668663443748474,0.000268540593868898,0.00869580188032882
"AMPD1",NA,1.96285906958952,1.97322518891557,0.757595267371972,0.000273641009500418,0.00884700775597413
"HBG2",NA,-1.98294346635128,-2.21477544990921,-2.51348674863509,0.000275790743192141,0.00890249049958281
"UBE2NL",NA,-1.6519274171468,-1.71664058693274,-1.74660312253759,0.000276638074004768,0.00891582364100138
"ADCY8",NA,-2.38562255820227,-2.66834067828264,-2.42855400889092,0.000288707990450079,0.00929024301558014
"LAIR1",NA,1.39923877428598,1.39958317967942,4.89241101635052,0.000295895292286315,0.00950662026703921
"MIAT",NA,1.4398561450655,1.4407425004514,3.58942669441384,0.000296622727056883,0.00951510091637157
"POU4F1",NA,-2.22929316454236,-2.2501476140429,0.100993423355255,0.000303327434655431,0.00971499568404993
"CHRNB2",NA,-1.87890807181412,-1.88550870841587,1.28186287454429,0.000305872873176319,0.00978126181668197
"POU4F2",NA,-1.62281895391526,-2.96674818641293,-3.15655064148519,0.000308535386387489,0.0098492450252539
"MTUS2",NA,-1.89660463099336,-1.90565356585664,0.868270258729504,0.000308958294995787,0.0098492450252539
"CHRNA4",NA,-2.10836752709207,-2.1884729198571,-1.5772472703839,0.000310233877398484,0.00986822617888981
"KRTAP4-1",NA,-2.32072095757828,-2.35969802656463,-0.5978660572719,0.000310515056578803,0.00986822617888981
"VWA5B1",NA,-2.25354724040027,-2.27367573547798,0.174815558488853,0.000314073417381652,0.00996588448044098
"ANGPTL5",NA,-1.9403941661172,-2.03947214012543,-1.90926758079187,0.00031599926344714,0.0100060553787676
"LRAT",NA,-1.97385707281575,-1.98166964619004,1.15383221199522,0.000316678456353225,0.0100060553787676
"INHA",NA,-2.01373670010134,-2.03263994533564,0.0141821942715144,0.000316801558509448,0.0100060553787676
"TCL1B",NA,2.06835217569075,2.16788449311493,-1.83480577725347,0.000320195407577966,0.0100977138518827
"TEX15",NA,-2.10953945268258,-2.11985325861794,0.918258768988226,0.000330879375286171,0.010418640451879
"CLEC2A",NA,-2.26153220569649,-3.47038017724091,-3.02432284899031,0.000335313127069577,0.0105420803962303
"HLA-DRB5",NA,1.67934219025652,1.67944994450415,6.92111144592372,0.000338536200870328,0.0106271379264034
"RGL4",NA,1.34604418254614,1.35383537477772,0.427783338688963,0.000344273828161771,0.0107907506750552
"CST7",NA,1.49697141774645,1.49771560604379,3.91381363862068,0.000349330910212286,0.0109325664430766
"SLC34A3",NA,-1.71501918553296,-1.73136491362385,-0.111954950746836,0.000352197630072525,0.0110055058529512
"PNMT",NA,-1.80103006488457,-1.83035972553283,-0.748535766638449,0.000353603657254753,0.0110326490629788
"LHFPL3",NA,-1.85571048671011,-1.86415029559192,0.917927734791091,0.000359678101667464,0.0112051463235706
"TCF23",NA,2.2456799755916,2.41669072249961,-2.16112966763734,0.000365090404976474,0.011344930152106
"PIK3R6",NA,1.35793750891272,1.36159377090353,1.47569632706224,0.000365270279130154,0.011344930152106
"LOC339535",NA,-2.22053151079805,-2.24867453766159,-0.288755416724837,0.000365898838532458,0.0113472857327362
"GPR37",NA,-1.70987758709502,-1.7155390669882,1.30264583449736,0.000369564422460873,0.0114436766110433
"CD244",NA,1.45715560479826,1.46345778194446,0.853399894980378,0.000374318863826702,0.0115734431842804
"ASB15",NA,-2.10728205623644,-2.3456570799962,-2.4674055407091,0.000375654371242437,0.0115972695362515
"DRD2",NA,-1.97496963063158,-1.99187030365504,0.117402020137622,0.000381430058265715,0.0117578965408335
"C1orf38",NA,1.32529593183496,1.32562093618972,4.87576198174073,0.000386773453201669,0.0119047361232838
"KPRP",NA,-3.92347537048191,-3.93936839757045,2.13945426368042,0.00039173077799204,0.0120392707667314
"CYFIP2",NA,1.41284479640085,1.41304469424373,5.69325377475538,0.000397824212310836,0.0122082676812279
"NPBWR1",NA,-2.11795064913506,-2.23718543280072,-1.94773417472413,0.000399065263612193,0.0122179521688897
"CLEC10A",NA,1.57118291936923,1.57309314419147,2.66156119954588,0.00039987819127347,0.0122179521688897
"UGT1A7",NA,-2.40697727940764,-2.41742082264999,1.20980860309312,0.000399925175718162,0.0122179521688897
"TSPAN19",NA,-1.8962270378357,-3.40984390826312,-3.12865481177396,0.000410347403387682,0.0125177298537134
"FGL1",NA,-2.52014130573143,-2.52597554876204,2.14048361946184,0.000417179962771196,0.0127072769075559
"DTHD1",NA,1.57139671133942,1.59224545665677,-0.574672329425635,0.000426944199711032,0.0129854287704704
"LOC401387",NA,-1.97140470607069,-2.02384916778341,-1.25480493162074,0.00042796253204475,0.0129971461285188
"SPINK9",NA,-1.12130916915091,-5.04830470941525,-3.26349871136302,0.000433243114512419,0.0131380814489512
"SPINK7",NA,-3.12084096504809,-3.1242691120691,3.51201361552921,0.000444330559664117,0.0134544342033987
"IPCEF1",NA,1.40436044846907,1.40627474651856,2.44638782738827,0.000446626601623147,0.0135040414305202
"IGSF6",NA,1.420671535192,1.42165227007037,3.41995925795006,0.000447423431476695,0.013508239776789
"LST1",NA,1.36379490456299,1.36477467536991,3.34586260414723,0.000448877394321781,0.0135322362781588
"DOCK10",NA,1.39849562462169,1.39895949030229,4.46341071612775,0.000450569923342677,0.0135633438800955
"ENPP3",NA,-2.05775018504841,-2.06258765056243,1.91071193473567,0.000482012935086546,0.0144886172142413
"SCEL",NA,-2.39453626623839,-2.39496433908923,5.74254552613225,0.000484706627395785,0.0145482851760752
"SNORD115-26",NA,-1.17385450553622,-4.24012111052324,-3.25449579338838,0.000503145317719904,0.0150796691573571
"ALDH1A2",NA,-1.86404226122899,-1.86856901409181,1.790076828131,0.000504324973134449,0.0150929908140674
"LCE3A",NA,-2.24773767883541,-6.66392019230003,-3.15602937536904,0.000506486294075574,0.0151356093411521
"DPYS",NA,1.82662874246124,1.94841357448049,-2.16978029312764,0.000512425917316737,0.0152908489571404
"GIF",NA,2.61699816875446,2.61721769134446,6.94126678332115,0.000514054411337747,0.0153171800649694
"VWA3A",NA,-1.69802033273669,-1.82926255365388,-2.29781894901584,0.00051535651381041,0.0153337235196054
"CCR8",NA,1.48902941078628,1.50090304319907,0.0427651056987413,0.000521069038852379,0.0154812552353681
"SPINK4",NA,-2.38612507837735,-2.38646934203744,6.04738629009832,0.00052403487162134,0.0155468727086505
"TAS1R3",NA,1.76032511533229,1.76321357199151,2.30282929096563,0.000534101565020064,0.0158226625250533
"CXCR2P1",NA,1.68894941922988,1.69281530265046,1.80946687018148,0.000551815840714812,0.016323889351405
"ANO3",NA,-1.8712990841417,-1.89861955734219,-0.596314288850226,0.000554998738377593,0.0163944231638734
"SNORA40",NA,1.72107311523775,1.94048914095485,-2.60388197823195,0.000556015093003916,0.0164008474990954
"GC",NA,2.38401383754769,2.38477768667948,4.89813917014133,0.000567257317946898,0.0167084544296267
"RGS20",NA,-1.82938929789777,-1.85866685604118,-0.718809037830397,0.000569656333621298,0.0167550781221279
"SFTPD",NA,-1.92416275985572,-1.94644704143525,-0.286118928489149,0.000571282164015343,0.0167788595525536
"SPP2",NA,-1.01525696166288,-4.64797990370337,-3.26978579060024,0.000579290160291802,0.0169897528439867
"GCGR",NA,-1.84862095169508,-1.94589534537249,-1.95310490933109,0.000584727242190293,0.0171247507591536
"EVL",NA,1.29110373339009,1.29129006847805,5.62873793783172,0.000587296665475804,0.0171754993478892
"SPINK5",NA,-2.1609639350272,-2.16107211043364,7.47067386103433,0.000593725273460802,0.0173388049276675
"INSM1",NA,-1.97525894851888,-1.97660630764628,3.63510477755801,0.00060148571031879,0.0175404852739272
"TNFSF13B",NA,1.38756078538753,1.38889638180797,2.93605549161363,0.000603288538501618,0.0175681045325365
"CLEC4C",NA,1.65782929552601,1.83356128843078,-2.52457291622664,0.000610456724587815,0.0177516665096145
"KLK13",NA,-2.36158760980832,-2.36213260762891,5.35951980458655,0.000627411309728518,0.0182188885271945
"SLC22A9",NA,-2.01365369159377,-2.10603504443863,-1.78728888158172,0.000639557378890122,0.0185453573285511
"WIPF1",NA,1.30917136435914,1.30926456392636,6.65197736543332,0.00064408921006011,0.0186488317847253
"HCK",NA,1.34688941537154,1.34737351506747,4.33284601144191,0.00064494255076254,0.0186488317847253
"CFHR2",NA,-3.68053626027294,-4.3911327547498,-2.32343838617561,0.000650650878878438,0.0187630447301705
"RGSL1",NA,-1.68120064200577,-2.60369345554626,-3.09590179068986,0.000650720304329343,0.0187630447301705
"GNRH2",NA,-2.04151738528184,-2.69983587384697,-2.9368179704113,0.000654718479628672,0.018851851874862
"CYP17A1",NA,2.42274140680213,2.42652459689719,2.6508475983259,0.000663286582049348,0.0190718116659287
"GNLY",NA,1.56345779770092,1.56449059418668,3.52892121422702,0.000669312732762384,0.0192064096330878
"LOC100130274",NA,-1.93366003495518,-2.12342083473637,-2.40337899176585,0.000669838738299604,0.0192064096330878
"SPRR4",NA,-3.04879009155953,-3.51586097435228,-2.40410233150794,0.000675428361738645,0.0193396712224468
"GRIK2",NA,-1.70669702266245,-1.73098821174861,-0.61874460506611,0.000710005566969652,0.0203014126600097
"SH2B2",NA,1.37809412878766,1.37946912761033,2.88150843908291,0.0007129243369083,0.0203565182708309
"TSHR",NA,1.43826784806801,1.45832888208885,-0.684247777560792,0.000741605253660893,0.021146049802303
"BHLHA15",NA,1.58734930183424,1.59104435715538,1.75141870697073,0.000765410842652263,0.0217945694863398
"PLCB2",NA,1.31011454769284,1.31067653442362,4.06840133554392,0.000781595891336201,0.0222246033921499
"FGF20",NA,2.25316057907224,2.28784095661267,-0.519397268523498,0.000785366818821936,0.0223009416188303
"C14orf53",NA,2.01852215147224,2.26882448768752,-2.53488104227,0.000787055539523078,0.0223180251745978
"FAM55A",NA,-2.26256662024859,-2.31119325398349,-0.914334143727956,0.000803799775056184,0.0227613922509013
"PCDHA8",NA,-2.02751201282488,-2.11136333844752,-1.68739822888421,0.000819282604112825,0.0231678675791133
"COL28A1",NA,-1.61408259461524,-1.6172861514991,1.98367358842211,0.000822840058463849,0.0232364599728512
"SSTR3",NA,1.63580028983515,1.70163293784939,-1.78881746692218,0.000838219989501399,0.0236382642643733
"PHACTR3",NA,-1.74198881660147,-1.74887180617095,1.07051807261582,0.000841756543398897,0.0237054346172556
"STRC",NA,-1.55999190591616,-1.57485282221278,-0.162433483658298,0.000851613885844802,0.0239501822964299
"ZC3H12D",NA,1.42192185007156,1.42334975979086,2.88596803986623,0.000853474920480595,0.0239696855232101
"ADAMTS18",NA,1.71984765668467,1.7295527481257,0.576100174595894,0.000858558442662471,0.0240795147921592
"HULC",NA,-2.90927186504277,-2.93839799726273,0.325744528488161,0.00087186536292795,0.0244193668498101
"DSG1",NA,-2.33971353030682,-2.34219158335439,3.16389699926149,0.000878783163827098,0.0245795890372893
"GIMAP6",NA,1.29306345182979,1.29342190356633,4.6902997345045,0.000884636573762303,0.0246870653203774
"XCL2",NA,1.52359040516265,1.53655447883401,-0.0279083228006538,0.000885030690491853,0.0246870653203774
"C4orf47",NA,-1.55382156482096,-1.6159175690758,-1.78331751747165,0.000888062768112223,0.0247380307046729
"FAM19A4",NA,-2.37566804890592,-2.38350222885024,1.57703660660888,0.000908609076037624,0.0252760763293393
"CACNA1G",NA,-1.7320494170552,-1.74812372578949,-0.0753193116851124,0.000910529238370221,0.0252952168656842
"LOC649330",NA,-1.57246422163544,-1.63576582595009,-1.79085753410864,0.000919021813746747,0.0254966457246226
"DPPA3",NA,-2.43253447255927,-2.60077803512603,-2.0262466443803,0.00095117280442784,0.0263530063089117
"ACOT12",NA,-1.76191639952518,-2.61309583356092,-3.06720704718617,0.000986619740319512,0.027298252383773
"AOAH",NA,1.45954892134759,1.46064193379714,3.31554047057736,0.000995858432680355,0.0275167881869821
"C7orf72",NA,2.50655360221733,3.026520552067,-2.7076259391604,0.00101587383909883,0.02803211010309
"VGF",NA,-1.77125290910773,-1.77327220667765,2.82330268089328,0.00102273404338116,0.0281835300813628
"KCNT1",NA,-1.77490858055149,-1.79568357905341,-0.353052014132491,0.00102852109362593,0.0283050107937539
"CLEC9A",NA,1.55500635795489,1.58811741902115,-1.13327929442045,0.0010336453149305,0.0284079495522397
"SH2D3C",NA,1.26227616478096,1.26271882462073,4.34386411981245,0.00103648142062563,0.0284393122251846
"SCG3",NA,-1.92181137242911,-1.92626358744701,1.87838901248,0.00103755698278925,0.0284393122251846
"SYCP2",NA,-1.65049332934975,-1.65335571444576,2.18561128860178,0.00106305726177875,0.0290994207790904
"SPINK6",NA,-2.39772833620179,-2.57450044348057,-2.09952730301944,0.00107516977049971,0.0293917914625288
"CD40",NA,1.34704589291997,1.34744520209657,4.60935678547203,0.00110117493558878,0.0300626614729224
"OR4N3P",NA,-1.85931712415203,-3.07431555223614,-3.10217300768605,0.00110793817426516,0.0302071324271762
"HLA-DRA",NA,1.3842027650902,1.38421248154844,10.0150389053899,0.00113054513204033,0.0307826148021061
"PREX1",NA,1.2668016884438,1.2669491723826,5.93118623481586,0.00113857531154577,0.0309512076442434
"LILRB4",NA,1.44830858138521,1.44892871009825,4.1123622702988,0.00113975221524832,0.0309512076442434
"DNAH5",NA,-1.58669107962445,-1.58965441325708,2.06006969876592,0.00117037869125869,0.0317409174789179
"GCG",NA,2.99052898100637,2.99403463723935,3.34754825004077,0.00119267414021719,0.0323029025048271
"LOC100128554",NA,-1.75347759985885,-2.58009190383025,-3.05857436987251,0.00120992791854661,0.0327270357941526
"DEFB103B",NA,-2.8040298748673,-2.84958551443794,-0.353581754337468,0.00121668837735004,0.0328665952460478
"C7orf57",NA,-1.66455770676463,-1.69427828945839,-0.90015793709837,0.00122067260124253,0.0329308915946245
"FTHL17",NA,2.99176520005632,4.11740188130097,-2.79751601662005,0.00125167496168131,0.0337229487707575
"SLC1A2",NA,1.58895929473194,1.59201703147397,2.01847541840945,0.00125358913966323,0.0337302556189857
"WFDC5",NA,-2.46316737239698,-2.50028360391793,-0.411665802755388,0.0012597076064661,0.0338505198439124
"CFHR3",NA,-1.72516633426391,-1.83738948873696,-2.16406830223442,0.00127798666444965,0.0342968185897403
"ANKRD44",NA,1.37491041843973,1.37596803437124,3.25147744328974,0.00128613645754028,0.0344704718972611
"C6orf218",NA,-1.77187113490449,-1.89070686743782,-2.18197923017223,0.00133098718053717,0.0356260323551867
